Firma;Niederlassungen;IT_Gewinne;aktive_Jahre;letzter_Gewinn;Summe_Wert_EUR;Median_Wert_EUR;ARGE_Gewinne;Ort;PLZ;Email;Web
r-tec IT Security GmbH;1;6;4;2025-02-03;227900.0;113950.0;0;Wuppertal;42281;p.schoepp@r-tec.net;https://www.r-tec.net
BVC Computerhandels GmbH;1;6;4;2025-01-24;3364309.0;1682155.0;0;Berlin;12353;boettcher@bvc-computer.de;
U2D;2;6;5;2025-01-21;374804.0;187402.0;0;Nürnberg;90489;info@u2d.de;
SALZBRENNER;2;6;5;2025-01-20;1256984.0;628492.0;0;Buttenheim;96155;ausschreibungen@salzbrenner.com;
QO-JENA;2;6;4;2025-01-08;1396631.0;376066.0;0;Jena;07745;info@qo-jena.com;
KITCONCEPT;1;6;4;2024-12-16;992200.0;251600.0;0;Bonn;53113;info@kitconcept.com;https://www.kitconcept.com
ERGO-COMPUTER;1;6;3;2024-12-12;130800.0;130800.0;0;Essen;45127;m.dehler@ergo-computer.de;https://www.ergo-computer.de
IGT;2;6;2;2024-12-12;450000.0;225000.0;0;Larnaca;6021;info@igt.com;
BISIMULATIONS;1;6;4;2024-12-11;;;0;Frankfurt am Main;60325;sven.lippmann@bisimulations.com;
MARIS-HEALTHCARE;2;6;4;2024-12-09;2639076.0;892076.0;1;Illingen;66557;vertrieb@maris-healthcare.de;
FJD;2;6;3;2024-12-09;299970.0;299970.0;0;Feldkirchen;85622;briefkasten@fjd.de;
GBS;1;6;5;2024-12-06;;;0;Karlsruhe;76227;sales@gbs.com;
FRANCOTYP;1;6;3;2024-12-03;;;0;Berlin;13089;ausschreibung@francotyp.com;
MG-INDUSTRIEELEKTRONIK;1;6;3;2024-12-02;1456721.0;1456721.0;0;Ettlingen;76275;info@mg-industrieelektronik.de;
DELTAPROJECTS;1;6;5;2024-11-29;1911360.0;955680.0;0;Feldkirchen;85622;sh@deltaprojects.de;
CADFEM;2;6;6;2024-11-28;1440698.0;378996.0;0;Grafing b. München;85567;gpigasse@cadfem.de;
TERRESTRIS;1;6;4;2024-11-14;1196860.0;460500.0;0;Bonn;53111;ausschreibungen@terrestris.de;
CONSODALIS;1;6;4;2024-11-11;3500000.0;3500000.0;2;Ahrensburg;22926;info@consodalis.de;
HANSA-COMPUTER;1;6;4;2024-11-08;667023.0;333511.0;0;Leipzig;04129;thomas.wehle@hansa-computer.de;
KROTUS-COMPUTER;1;6;4;2024-11-05;1488562.0;232087.0;0;Bochum;44805;chris@krotus-computer.de;
CTV GmbH;1;6;5;2024-10-29;4572487.0;332693.0;0;Wilkau-Haßlau;08112;vertrieb@ctv-zwickau.de;
MODULIPRINT;3;6;4;2024-10-28;3317120.0;1540000.0;0;Heerde;8181BG;info@vandermost.com;
Steinmetz Briefumschläge GmbH & Co. KG;1;6;6;2024-10-25;1605386.0;421386.0;0;Schenefeld;22869;nludewig@stbu-kg.de;
AKDB – Anstalt des öffentlichen Rechts;1;6;5;2024-10-15;9688250.0;400000.0;0;München;80686;ausschreibung@akdb.de;
CONSIST;1;6;5;2024-10-08;2142000.0;1071000.0;0;Kiel;24159;info@consist.de;
MATRIX;1;6;3;2024-09-24;9261920.0;4630960.0;0;München;80335;info@matrix.ag;
HOTSPLOTS;1;6;5;2024-09-12;694472.0;347236.0;0;Berlin;10245;ausschreibungen@hotsplots.de;
EXPLEOGROUP;3;6;4;2024-09-11;27000000.0;27000000.0;1;Köln;51149;tobias.amini@expleogroup.com;
HUBER-FENEBERG;1;6;4;2024-08-21;1845669.0;853442.0;1;München;81671;info@huber-feneberg.de;
INTERACTIVE-INSTRUMENTS;1;6;3;2024-08-14;2812688.0;740000.0;0;Bonn;53113;mail@interactive-instruments.de;
OGITIX;3;6;3;2024-08-01;1563061.0;320984.0;0;Langenfeld;40764;info@ogitix.de;
FLEISCHHACKER;1;6;3;2024-07-29;100.0;100.0;0;Schwerte;58239;info@fleischhacker.biz;
DWK;1;6;4;2024-07-23;487144.0;173368.0;0;Essen;45326;stefan.wiechers@dwk.de;
ELIGO;1;6;4;2024-07-11;;;0;Berlin;10965;service@eligo.de;
SCHERER-SAAR;1;6;4;2024-06-19;;;0;Völklingen;66333;info@scherer-saar.de;
GESUNDHEITSFOREN;1;6;6;2024-05-24;3327000.0;1000000.0;0;Leipzig;04109;kontakt@gesundheitsforen.net;
INOBJEKT;2;6;3;2024-05-13;1662799.0;422489.0;0;Höpfingen;74746;info@inobjekt.com;
NEOCOSMO;1;6;3;2024-05-06;576840.0;288420.0;0;Saarbrücken;66123;volker@neocosmo.de;
Elektroanlagen Seifriedsberger & Gruber GmbH;1;6;4;2024-04-08;2177315.0;508993.0;0;Dachau;85221;mail@lichtquelle.info;
IQDOQ;1;6;5;2024-03-25;1817260.0;908630.0;0;Bad Vilbel;61118;info@iqdoq.de;https://www.iqdoq.de/
M-net Telekommunikations GmbH;1;6;4;2024-03-18;57046459.0;370464.0;1;Nrnberg;90443;hans.michel@m-net.de;
OFM;2;6;4;2024-02-27;14537082.0;429036.0;0;Burgkunstadt;96224;info@ofm.de;
BITECH;2;6;5;2023-12-29;200000.0;200000.0;1;Leverkusen;51379;Thorsten.lehmann@bitech.ag;
SCHROEDERSYSTEME;1;6;5;2023-12-19;1518673.0;335000.0;0;Dresden;01109;info@schroedersysteme.de;
Sonepar Deutschland / Region West GmbH;1;6;4;2023-12-13;710036.0;114550.0;0;Holzwickede;59439;guido.steinmann@sonepar.de;
NAGARRO-ES;2;6;2;2023-12-12;9704162.0;1863516.0;0;Wiesbaden;65203;publicsector@nagarro-es.com;
ABCSYSTEMS;1;6;3;2023-10-16;4656719.0;858381.0;0;Schlieren;8952;ar@abcsystems.ch;
PAULY;1;6;5;2023-09-22;3527047.0;1065157.0;0;Limburg;65555;mfasel@pauly.de;
CAMPUSNET;1;6;4;2023-08-29;2979334.0;456300.0;0;Troisdorf;53842;allis@campusnet.de;
REGIOCOM;2;6;5;2023-08-07;28295809.0;3143125.0;0;Magdeburg;39112;Vertrieb@regiocom.com;
NOVASIB;1;6;4;2023-08-01;5314254.0;1300780.0;0;Erfurt;99097;ausschreibung@novasib.de;
HEFTER;1;6;4;2023-07-10;179015.0;179015.0;0;Prien;83209;info@hefter-systemform.com;
Calließ Bürotechnik;1;6;4;2023-07-01;8871029.0;272000.0;0;Berlin;12489;calliess@officestar.com;
PETERKENKEL;1;6;3;2023-06-18;4549522.0;408527.0;0;Holdorf;49451;info@peterkenkel.de;
Greenfiber Holding GmbH;1;6;1;2023-06-13;;;3;Hamburg;20095;;
CITIPOST-OS;1;6;5;2023-06-05;68190000.0;1095000.0;0;Osnabrück;49084;m.ellenberger@citipost-os.de;
G. Muth Partners GmbH;1;6;6;2023-05-23;3315040.0;221000.0;0;Wiesbaden;65205;;
EXPERIS;2;6;3;2023-05-10;6565464.0;3282732.0;1;Eschborn;65760;info@de.experis.com;
NETCONSULTGMBH;1;6;4;2023-04-28;3048160.0;462596.0;0;Chemnitz;09120;vergabe@netconsultgmbh.de;
S. E. A. Datentechnik GmbH;1;6;4;2023-03-31;1350089.0;334918.0;0;Troisdorf;53840;;
NOVEDAS;1;6;3;2023-03-13;4549200.0;2274600.0;0;Schönefeld;12529;rainer.raupach@novedas.com;
SCHNOOR-INS;1;6;6;2023-03-10;9450888.0;765990.0;0;Büdelsdorf;24782;vertriebsrecherche@schnoor-ins.com;
S&P Global Market Intelligence LLC;1;6;5;2023-02-09;167319096.0;3485815.0;0;NEW YORK NY 10041;;;
Virtual Forge GmbH;1;6;6;2022-07-21;456000.0;228000.0;0;Heidelberg;69124;alexander.zellner@onapsis.com;
ATOS-WERKZEUGE;1;6;4;2022-07-05;450816.0;138554.0;0;München;81739;yann.spydevold@atos.net;
KROMEDIA;2;6;3;2022-06-27;1641894.0;350259.0;0;Haiger;35708;ausschreibung@kromedia.de;
Mü. COMP Prenzlau;1;6;4;2022-04-21;7029457.0;503302.0;0;Prenzlau;17291;vertrieb@mc-pz.de;
BOHNEN;1;5;3;2026-06-29;26516313.0;191329.0;0;Wuppertal;42349;pr@bohnen.it;https://www.bohnen.it
SYSTEM-LOGISTIK;2;5;5;2026-06-22;;;0;München;81829;info@system-logistik.de;
UIPATH;3;5;5;2026-06-22;602517.0;602517.0;0;München;81671;info@uipath.com;
ZIS-SPEZIALBAUSTOFFE;1;5;4;2026-06-16;44458067.0;880902.0;0;Wackersdorf;92442;info@zis-spezialbaustoffe.de;https://www.zis-spezialbaustoffe.de/
Bayerische Kabelwerke Aktiengesellschaft;1;5;4;2026-06-10;10946170.0;2000000.0;0;Roth;91154;bieterportal-alt@deutschebahn.com;
NEXUSGROUP;1;5;4;2026-06-09;395000.0;395000.0;0;Karlsruhe;76137;nexus.customerservice.de@ingroupe.com;
ALLMODUL;2;5;3;2026-06-08;435177.0;435177.0;0;LEVERKUSEN;51379;m.wohlfahrt@allmodul.de;https://www.allmodul.de
INGENTIS;1;5;3;2026-06-05;399600.0;399600.0;0;Nürnberg;90475;mail@ingentis.com;https://www.ingentis.com
HEES;2;5;4;2026-06-03;7101703.0;1358020.0;0;Siegen;57074;malte.feckler@hees.de;http://hees.de
ISGUS;2;5;5;2026-06-03;1040291.0;520145.0;0;Warngau;83627;okappe@isgus.de;
SOLVIN;1;5;4;2026-06-02;265000.0;132500.0;0;Hamburg;20099;vertrieb@solvin.com;
GENERAL-OVERNIGHT;3;5;5;2026-05-28;616918.0;308459.0;0;Viernheim;68519;mhg.sales@general-overnight.com;
Nachrichtentechnik Bielefeld GmbH;1;5;4;2026-05-27;1497488.0;385514.0;1;Bielefeld;33719;info@ntb.de;http://www.ntb.de
UNIQUE-PROJECTS;1;5;3;2026-05-22;45462125.0;551640.0;0;Duisburg;47059;sales@unique-projects.com;http://www.unique-projects.com
EQUINIX;1;5;4;2026-05-21;;;0;Frankfurt am Main;60326;Christopher.Kosak@eu.equinix.com;
TRMLABS;2;5;4;2026-05-20;2047720.0;503360.0;0;San Francisco;94107;nicole.carles@trmlabs.com;
DIGOTEX GmbH;1;5;3;2026-05-15;;;0;Niederfischbach;57572;;
The Boston Consulting Group GmbH;1;5;3;2026-05-11;221000.0;221000.0;1;Düsseldorf;40212;bid.management@bcg.com;
BOSCH-DATA;1;5;2;2026-05-05;;;0;Wees;24999;jan.moldenhauer@bosch-data.de;http://www.bosch-data.de
KAPPEL-DIEROLF;1;5;3;2026-05-04;3403920.0;878611.0;0;Wendlingen am Neckar;73240;;
civillent GmbH;3;5;4;2026-05-04;7102112.0;3551056.0;0;Reutlingen;72770;kundenmanagement@civillent.de;
SERRALA;1;5;3;2026-04-30;;;0;Norderstedt;22848;office@serrala.com;http://www.serrala.de
ETC Solutions GmbH;2;5;5;2026-04-30;;;0;Berlin;12435;info@etc-consult.de;
ZETCOM;2;5;5;2026-04-29;1696997.0;617079.0;0;Berlin;10997;sales@zetcom.com;
BRETTINGHAM;1;5;4;2026-04-28;841600.0;230800.0;0;Berlin;10399;anfrage@brettingham.de;
IF-TECH;1;5;5;2026-04-26;836673.0;418337.0;0;München;81829;Dummy-eMail-eVergabe@fb.hamburg.de;http://www.if-tech.de
PLANET;3;5;4;2026-04-24;17647059.0;17647059.0;1;MAROUSI;151 25;rcoum@planet.gr;
BRUKER;2;5;3;2026-04-23;1332377.0;466613.0;0;Ettlingen;76275;customersupport.bbio.eimea@bruker.com;
KAPSCH;2;5;4;2026-04-22;730585.0;730585.0;0;Neuss;41468;kbc.de.info@kapsch.net;https://www.cancom.de
RANDSTAD;4;5;4;2026-04-15;2519020.0;2519020.0;0;Eschborn;65760;eportale-rpc@randstad.de;
WPS GmbH & Co. KG;1;5;4;2026-04-09;;;1;Hamburg;22301;ausschreibungen@wps.de;
GLOBALSIDE;1;5;5;2026-04-02;9832484.0;3464585.0;0;München;81925;juergen.pfaff@globalside.com;
AKKODIS;5;5;4;2026-04-01;;;0;Sindelfingen;71063;kontakt@akkodis.com;http://www.akkodis.com
GAUSS-LVS;2;5;3;2026-03-31;;;0;Paderborn;33100;info@gauss-lvs.de;
FORML;1;5;3;2026-03-27;798000.0;798000.0;0;München;80538;yasin@forml.eu;
Unternehmensberatung H & D GmbH;1;5;4;2026-03-27;4479437.0;2239718.0;0;München;81373;ausschreibungsteam@h-d-gmbh.de;
INFOTRAY;2;5;4;2026-03-26;1765166.0;882583.0;0;Winterthur;8400;koebi.ehrensberger@infotray.com;
SI PRO GmbH;3;5;5;2026-03-25;;;0;Mannheim;68163;info@si-pro.de;
Tata Consultancy Services Deutschland GmbH;1;5;4;2026-03-25;16656000000.0;54000000.0;0;Frankfurt am Main;60308;germany.info@tcs.com;http://www.tcs.com
SmartyCon GmbH;1;5;3;2026-03-25;140346400.0;70173200.0;0;Frankfurt;60486;lukas.benedens@emagine.de;
HELMICH;1;5;5;2026-03-24;2304806.0;419738.0;0;Marl;45770;innendienst@helmich.de;
HAMANN-MEDIA-TEC;1;5;2;2026-03-23;61076.0;61076.0;0;Mülheim a.d. Ruhr;45472;info@hamann-media-tec.de;http://hamann-media-tec.de
BREDEX GmbH;1;5;3;2026-03-23;5984752.0;992376.0;1;Braunschweig;38100;Dummy-eMail-eVergabe@fb.hamburg.de;
EXPERTPLACE;1;5;4;2026-03-20;695040.0;695040.0;0;Köln;50968;sales@expertplace.de;
EKA;2;5;4;2026-03-16;1080000.0;1080000.0;0;Kissing;86438;service@weka.de;https://www.weka.de/
UHB-SOFTWARE;4;5;3;2026-03-16;;;0;St.Wolfgang;84427;kontakt@uhb-software.com;
IRIS e. V.;1;5;5;2026-03-05;2050859.0;56670.0;0;Berlin;12439;mail@iris-sensing.com;
EODA;1;5;3;2026-03-04;;;0;Kassel;34127;sales@eoda.de;
MEGA;1;5;5;2026-03-03;;;0;Berlin;10178;pmatho@mega.com;
Johnson Controls Systems & Service GmbH;1;5;5;2026-02-26;819361.0;153000.0;0;Berlin;12489;serviceberlin.eur-de@jci.com;
SPINNCLOUD;2;5;3;2026-02-25;10346600.0;3360000.0;0;Dresden;01067;hector.gonzalez@spinncloud.com;
CISCO;2;5;4;2026-02-25;;;0;Garching;85748;aschoepp@cisco.com;
ERGOSIGN;1;5;4;2026-02-24;54320.0;54320.0;0;Saarbrücken;66113;bd@ergosign.de;https://www.ergosign.de/de/
P3 group GmbH;1;5;2;2026-02-20;;;0;Stuttgart;70191;mail@p3-group.com;
Entsorgungsbetriebe der Stadt Heilbronn;2;5;3;2026-02-19;;;0;München;80335;robert.papajewski@telekom.de;
USD;1;5;4;2026-02-16;3854020.0;3854020.0;0;Neu-Isenburg;63263;ausschreibung@usd.de;
Siemens Mobility GmbH;1;5;3;2026-02-11;6795984.0;1025210.0;0;Berlin;13629;ralf.molkenthin@siemens.com;
TWL-Kom GmbH;1;5;3;2026-02-02;1794758.0;383990.0;0;Ludwigshafen;67059;sales@twl-kom.de;http://www.twl-kom.de
ALCERA;1;5;5;2026-02-02;3472341.0;569970.0;0;Hannover;30455;Einkauf@alcera.de;http://www.alcera.de
AUCTORES;1;5;3;2026-01-27;160.0;160.0;0;Neumarkt;92318;daniel.hausner@auctores.de;https://auctores.de/
IBRO;2;5;4;2026-01-26;1082129.0;358214.0;0;Roggentin;18184;;
DATAGROUP Frankfurt GmbH;2;5;4;2026-01-23;4500000.0;4500000.0;0;Neu-Isenburg;63263;bidteam.frankfurt@datagroup.de;
CIDEON;1;5;5;2026-01-19;291891.0;291891.0;0;Gräfelfing;82166;tender@cideon.com;
PRODATIS;1;5;5;2026-01-07;2438855.0;616914.0;1;Dresden;01067;jens.schletter@prodatis.com;http://www.prodatis.com
ABB;1;5;4;2026-01-06;246345.0;246345.0;0;Ratingen;40472;testing@de.abb.com;
PLUSWERK;1;5;5;2026-01-05;227000.0;227000.0;0;München;81829;tender@pluswerk.digital;
HYAND;2;5;2;2026-01-02;73096896.0;73096896.0;0;Ratingen;40882;sascha.wefers@hyand.com;http://www.hyand.com
NETLIGHT;1;5;2;2025-12-30;1600000.0;1600000.0;1;Frankfurt am Main;60329;info@netlight.de;https://www.netlight.com
ID Information und Dokumentation im Gesundheitswesen GmbH & Co. KGaA;2;5;3;2025-12-29;1504710.0;752355.0;0;Berlin;10115;vertrieb@id-berlin.de;https://www.id-berlin.de/
MTG GmbH & Co.KG;1;5;4;2025-12-23;1323067.0;420000.0;0;Darmstadt;64293;jruf@mtg.de;
Frings & Kuschnerus Computersysteme Gesellschaft mit beschränkter Haftung;1;5;5;2025-12-22;769327.0;384663.0;0;Hannover;30159;ah@fundk.com;
DESK7;3;5;3;2025-12-22;295418.0;295418.0;0;Hamburg;22529;solutions@desk7.com;https://desk7.com
IMESO;1;5;3;2025-12-22;1665836.0;832918.0;0;Gießen;35398;imeso@imeso.de;http://www.imeso.de
SCHWEERS;1;5;4;2025-12-22;3404269.0;847753.0;0;Meerbusch;40670;Vertrieb@schweers.de;
SN-INVENT;1;5;4;2025-12-21;222545134.0;111272567.0;1;Paderborn;33100;RESPOVVVV@rentenbank.de;
trinovis GmbH;1;5;3;2025-12-19;801000.0;400500.0;0;Hannover;30659;no@emailaddress.given;
ALTEN;1;5;3;2025-12-19;;;0;Coburg;96450;nemro.isler@alten.com;http://de.alten.com
MALTEGO;1;5;5;2025-12-18;791310.0;395655.0;0;München;80336;contact@maltego.com;
ECADIA;1;5;4;2025-12-18;971508.0;237000.0;0;Kornwestheim;70806;info@ecadia.de;http://ecadia.de
BETASYSTERMS;1;5;4;2025-12-17;1214000.0;607000.0;0;Berlin;10587;info@betasysterms.com;http://www.betasystems.com
iengineers;1;5;2;2025-12-15;495672.0;495672.0;0;Münster;48155;ausschreibungen@tie.ch;
TEUTO;1;5;4;2025-12-15;1629799.0;164900.0;0;Bielefeld;33602;info@teuto.net;
GREENBONE;2;5;2;2025-12-13;4724475.0;454868.0;0;Osnabrück;49074;sales@greenbone.net;http://greenbone.net
CRYPTOVISION;1;5;5;2025-12-12;130950.0;130950.0;0;Gelsenkirchen;45886;cv-business.administration@eviden.com;
ARGUMENTUM;1;5;3;2025-12-11;420000.0;420000.0;0;Oberhaching;82041;evergabe@argumentum.de;
Micro Focus Deutschland GmbH;2;5;2;2025-12-11;1843375.0;642103.0;0;Böblingen;71034;jreisewitz@opentext.com;http://opentext.com
QGROUP;1;5;5;2025-12-09;1089710.0;1089710.0;0;Wehrheim;61273;info@qgroup.de;http://qgroup.de
GRIT;1;5;5;2025-12-09;999999.0;999999.0;0;Werne;59368;schnegelsberg@grit.de;
SECURE-SERVICE-PROVISION;2;5;5;2025-12-08;6351217.0;3175608.0;0;Leipzig;04129;office@secure-service-provision.de;
arf GmbH;2;5;3;2025-12-05;93350.0;46675.0;0;Nürnberg;90411;arf@arf-gmbh.de;http://arf-gmbh.de
RISOPRINTER;2;5;5;2025-12-03;1116000.0;558000.0;0;Hamburg;22309;M.Frings@risoprinter.de;
AKI GmbH;1;5;4;2025-12-03;;;0;Meerbusch;40670;sales@aki-gmbh.com;
DRACOON;1;5;4;2025-12-02;1422000.0;711000.0;0;Regensburg;93053;a.sommer@dracoon.com;
DATABAY;1;5;2;2025-12-02;;;0;Würselen;52146;info@databay.de;
EUROKUVERT;1;5;5;2025-12-02;9311220.0;345000.0;0;Wuppertal;42107;info@eurokuvert.de;http://www.eurokuvert.de
Mensch und Maschine Deutschland GmbH;1;5;3;2025-12-01;3103963.0;1551982.0;0;Weßling;82234;daniel.vollmer@mum.de;
Xero Point e.K.;1;5;4;2025-12-01;4768606.0;592264.0;0;Aschaffenburg;63741;;
LECOS;1;5;4;2025-11-24;219913.0;219913.0;0;Leipzig;04103;Sebastian.Rauer@lecos.de;
INNOVATIVE-NAVIGATION;1;5;1;2025-11-20;12024135.0;2664276.0;0;Kornwestheim;70806;sales@innovative-navigation.de;
NETZINT;1;5;2;2025-11-18;;;0;Gütenbach;78148;info@netzint.de;
q.beyond AG;2;5;4;2025-11-14;1660965.0;233585.0;0;Hamburg;22303;;
UNION TANK Eckstein GmbH & Co. KG;1;5;4;2025-11-10;20053437.0;10026718.0;0;Kleinostheim;63801;offer@uta.com;http://www.uta.com
ADDITIVE-NET;2;5;3;2025-11-10;240000.0;240000.0;0;Bad Nauheim;61231;ralf.rosenberger@additive-net.de;
Pitney Bowes Deutschland GmbH;1;5;3;2025-11-06;330104.0;165052.0;0;Darmstadt;64293;ce-tender@pb.com;
EXPERIENCEONE;3;5;3;2025-11-04;;;0;Stuttgart;70174;business@experienceone.com;
B.I.N.S.S. GmbH;3;5;4;2025-11-03;680439.0;224457.0;0;Erfurt;99092;info@binss.net;https://www.binss.net/
SCHEIDT-BACHMANN-ST;1;5;4;2025-10-30;;;0;Melsdorf;24109;office.kiel@scheidt-bachmann-st.de;
PFLEGEHILFE;3;5;2;2025-10-27;606339.0;303170.0;0;Mainz;55120;ausschreibungen@pflegehilfe.de;
BADENIT;1;5;4;2025-10-22;41692470.0;1420000.0;0;Freiburg;79108;info@badenit.de;
DEROVIS;1;5;3;2025-10-20;1502775.0;751388.0;0;Berlin;12681;ausschreibung@derovis.de;http://derovis.de
BSI Business Systems Integration AG;2;5;4;2025-10-17;1811000.0;905500.0;1;Baden;5405;lifesciences-support@bsi-software.com;
FP Digital Business Solutions GmbH;3;5;4;2025-10-15;450000.0;225000.0;0;Berlin;12489;innendienst@fp-dbs.com;
IOKI;1;5;3;2025-10-13;99706.0;99706.0;0;Frankfurt am Main;60322;sales@ioki.com;
ITIS  AG;1;5;4;2025-10-13;948898.0;474449.0;0;Neubiberg;85579;itis@unibw.de;https://unibw.de/itis
CONSCIA;5;5;2;2025-10-13;2000.0;2000.0;0;Ettlingen;76275;stefan.bingel@conscia.com;
IDENTA;1;5;5;2025-10-02;892804.0;446402.0;0;VS-Schwenningen;78056;info@identa.com;
MSU-SOLUTIONS;1;5;3;2025-10-02;990580.0;495290.0;0;Halle;06120;info@msu-solutions.de;https://msu-solutions.de/
ABE GmbH;1;5;4;2025-09-24;1552716.0;1552716.0;0;Willich;47877;birgit.knoebel@abe-brands.de;https://www.abe-brands.de
ALLGEIER-ITS;1;5;3;2025-09-19;238226.0;119113.0;0;München;80807;vertrieb@allgeier-its.com;https://www.allgeier-its.com
TÜV Informationstechnik GmbH Unternehmensgruppe TÜV NORD;1;5;3;2025-09-16;454266.0;227133.0;0;Essen;45307;ausschreibung@tuvit.de;
DMK-EBUSINESS;1;5;5;2025-09-10;;;0;Köln;50858;ausschreibung@dmk-ebusiness.com;https://www.dmk-ebusiness.de/
HCSPARTNERS;3;5;3;2025-09-09;1151500.0;405000.0;0;München;81541;denzler@hcspartners.com;http://hcspartners.com
Königsteiner Büroservice;2;5;4;2025-09-09;1304647.0;299307.0;0;Königstein;61462;info@koebue.de;
PRESORT;1;5;4;2025-08-29;5771807.0;961801.0;0;Baden-Baden;76534;axel.schneider@presort.de;
AMPADA;1;5;3;2025-08-25;1439160.0;342460.0;0;Köln;50672;vertrieb@ampada.de;
DALCO;3;5;4;2025-08-25;4976295.0;663782.0;0;Wilen;8832;sales@dalco.ch;http://www.dalco.ch
QFM;1;5;4;2025-08-15;1540900.0;1540900.0;1;Berlin;12277;maren.juehrendt@qfm.eu;
NORDWEST-MAIL;1;5;4;2025-08-11;1529660.0;1529660.0;0;Bremen;28199;frank.rosebrock@nordwest-mail.de;http://www.citipost.de/Bremen
CLOUD-IONOS;1;5;4;2025-07-30;214001.0;214001.0;0;Montabaur;56410;Bid-public@cloud-ionos.com;
INTECSOFT;2;5;2;2025-07-29;360000.0;360000.0;1;Dresden;01307;dirk.nadoll@intecsoft.de;http://intecsoft.de
AVEO;2;5;4;2025-07-15;1311537.0;302008.0;0;Wolfegg;88364;info@aveo.de;
PINUTS;2;5;4;2025-07-11;820.0;820.0;0;Berlin;10117;andreas.gromadecki@pinuts.de;http://www.pinuts.de/
Smart Enterprise Solutions GmbH;1;5;5;2025-07-01;28800.0;28800.0;0;Pforzheim;75172;marco.detullio@smenso.de;
prokommunal Softwareentwicklungs- und Beratungsgesellschaft mbH;1;5;4;2025-06-30;6281826.0;338345.0;1;Berlin;13187;h.tamm@prokommunal.com;http://prokommunal.com
RECOM;2;5;3;2025-06-26;;;3;Kassel;34125;datenbank@recom.eu;
B.I.N.S.S. Medientechnik GmbH;1;5;4;2025-06-23;688750.0;129391.0;0;Berlin;13088;vertrieb@binss.media;
WGC Consulting GmbH;1;5;2;2025-06-17;;;1;Darmstadt;64297;w.gerlach@wgconline.eu;
HF-MEDIADIGITAL;2;5;3;2025-06-13;622402.0;261985.0;0;Hausham;83734;info@hf-mediadigital.de;
ORBIT;1;5;5;2025-06-06;12882593.0;2397496.0;0;Bonn;53175;info@orbit.de;
OKADIS;1;5;2;2025-06-05;7067200.0;1766800.0;0;Eschborn;65760;info@okadis.de;
Drees & Sommer Aktiengesellschaft;1;5;2;2025-05-27;5903764.0;2951882.0;1;Stuttgart;70190;info@dreso.com;
SYNEDRA;2;5;4;2025-05-27;2496649.0;764805.0;0;Innsbruck;6020;sales@synedra.com;
MD-CONSULTING;1;5;4;2025-05-25;9960000.0;9960000.0;0;Erfurt;99084;info@md-consulting.de;
LTG GmbH;1;5;5;2025-05-14;;;0;Horn-Bad Meinberg;32805;mld@forensik.company;
SECULONIA;1;5;5;2025-05-14;4736529.0;2368265.0;0;Köln;50933;vertrieb@seculonia.net;
BITE GmbH;1;5;4;2025-05-07;1096154.0;548077.0;0;Ulm;89077;hubert.ketterer@b-ite.de;http://www.b-ite.de
BETZOLD;1;5;3;2025-05-07;1901886.0;950943.0;0;Ellwangen;73479;ausschreibung@betzold.de;
PROSOFT-KRIPPNER;1;5;4;2025-05-02;;;0;Delitzsch;04509;richard.wohlfeld@prosoft-krippner.com;
FUTURUM-ACTIV;1;5;5;2025-04-30;1907867.0;469821.0;0;Stadtlohn;48703;info@futurum-activ.de;http://furtum-activ.,de
RETHINK;1;5;3;2025-04-25;;;0;Braunschweig;38118;v.afonichev@rethink.de;
ICT;1;5;4;2025-04-15;1076552.0;99537.0;0;Kohlberg;72664;info@ict.de;
ARVATO;1;5;5;2025-04-14;12145816.0;6072908.0;0;Gütersloh;33333;sales.utilities@bertelsmann.de;
REINMEDICAL;1;5;5;2025-04-14;946596.0;234165.0;0;Mönchengladbach;41238;vertriebde@reinmedical.com;http://www.reinmedical.com
ADVANTICS;1;5;3;2025-03-24;;;0;Düsseldorf;40210;info@advantics.de;http://advantics.de
EMENTO;3;5;3;2025-03-21;125364.0;125364.0;0;Ratingen;40885;tender@emento.de;
LOGIWAY;1;5;3;2025-03-21;1623538.0;811769.0;0;Berlin;13507;info@logiway.de;
ITR AG;1;5;4;2025-03-17;1246059.0;426956.0;0;Sindelfingen;71065;m.reuss@itr-ag.de;
FBETA;1;5;4;2025-03-14;6523000.0;2123000.0;1;Berlin;10823;info@fbeta.de;
DAASI;1;5;4;2025-03-13;250000.0;250000.0;0;Tübingen;72072;info@daasi.de;
Christian Ruppert IT-Consulting;2;5;4;2025-03-12;1428197.0;522689.0;0;Ingelheim;55218;c.ruppert@critcon.de;
PROTONES;1;5;3;2025-03-10;2291361.0;231295.0;0;Lüneburg;21339;sales@protones.de;
HELPLINE;1;5;5;2025-02-14;1564232.0;417950.0;0;Bad Camberg;65520;info@helpline.de;
CEITON;1;5;5;2025-01-31;21666871.0;10833435.0;1;Leipzig;04109;contact@ceiton.com;https://www.ceiton.com
SMATESO;2;5;4;2025-01-21;18637425.0;4012360.0;0;Bruchsal;76646;vergabe@smateso.com;
MIFCOM;1;5;3;2025-01-15;354566.0;134400.0;0;München;81673;info@mifcom.de;
MEDIA-LOGISTIK;2;5;2;2025-01-03;;;0;Chemnitz;09128;info@media-logistik.de;
LM IT-Services Aktiengesellschaft;1;5;4;2024-12-23;1300000.0;1300000.0;0;Osnabrück;49078;alexander.plato@lm-ag.de;
